cp_flag,midpoint,strike_price,spot,time_to_maturity_years,hv_tenor_days,historical_volatility,tenor_gap_days,bs_price_hv,bs_error,nr_implied_vol,iv_error_vs_hv
C,2.655,570.0,536.61,0.1041095890410958,30.0,0.146647,8.0,1.312544096786091,-1.3424559032139087,,
C,2.08,575.0,536.61,0.1041095890410958,30.0,0.146647,8.0,0.8846210181283141,-1.195378981871686,,
C,1.635,580.0,536.61,0.1041095890410958,30.0,0.146647,8.0,0.5829449500775681,-1.052055049922432,,
C,1.315,585.0,536.61,0.1041095890410958,30.0,0.146647,8.0,0.3756084632646228,-0.9393915367353771,,
C,1.08,590.0,536.61,0.1041095890410958,30.0,0.146647,8.0,0.23665569568292,-0.8433443043170801,,
C,0.9,595.0,536.61,0.1041095890410958,30.0,0.146647,8.0,0.14582454295636893,-0.7541754570436311,,
C,0.78,600.0,536.61,0.1041095890410958,30.0,0.146647,8.0,0.08789283925282465,-0.6921071607471754,,
C,0.655,605.0,536.61,0.1041095890410958,30.0,0.146647,8.0,0.05182969337139509,-0.6031703066286049,,
C,0.565,610.0,536.61,0.1041095890410958,30.0,0.146647,8.0,0.029909729481773173,-0.5350902705182268,,
C,0.475,615.0,536.61,0.1041095890410958,30.0,0.146647,8.0,0.016895558143551925,-0.45810444185644805,,
C,0.405,620.0,536.61,0.1041095890410958,30.0,0.146647,8.0,0.00934513177480456,-0.39565486822519547,,
C,0.3399999999999999,625.0,536.61,0.1041095890410958,30.0,0.146647,8.0,0.005062734290364135,-0.3349372657096358,,
C,0.29,630.0,536.61,0.1041095890410958,30.0,0.146647,8.0,0.0026872713642270007,-0.28731272863577295,,
P,3.7,510.0,536.61,0.1041095890410958,30.0,0.146647,8.0,1.7078098509847877,-1.9921901490152125,,
P,4.75,515.0,536.61,0.1041095890410958,30.0,0.146647,8.0,2.539229514047335,-2.210770485952665,,
P,6.075,520.0,536.61,0.1041095890410958,30.0,0.146647,8.0,3.6510420120255844,-2.4239579879744158,,
P,7.675,525.0,536.61,0.1041095890410958,30.0,0.146647,8.0,5.087191472344301,-2.5878085276556986,,
P,9.625,530.0,536.61,0.1041095890410958,30.0,0.146647,8.0,6.8830135063236355,-2.7419864936763645,,
P,11.825,535.0,536.61,0.1041095890410958,30.0,0.146647,8.0,9.061666380209402,-2.763333619790597,,
P,14.375,540.0,536.61,0.1041095890410958,30.0,0.146647,8.0,11.631867788839315,-2.7431322111606846,,
P,17.225,545.0,536.61,0.1041095890410958,30.0,0.146647,8.0,14.587296857325782,-2.6377031426742192,,
P,20.425,550.0,536.61,0.1041095890410958,30.0,0.146647,8.0,17.907699094493807,-2.5173009055061932,,
P,24.025,555.0,536.61,0.1041095890410958,30.0,0.146647,8.0,21.561419869510132,-2.4635801304898663,,
P,27.675,560.0,536.61,0.1041095890410958,30.0,0.146647,8.0,25.50886643739318,-2.16613356260682,,
P,32.225,565.0,536.61,0.1041095890410958,30.0,0.146647,8.0,29.7063037820688,-2.5186962179312005,,
P,36.525000000000006,570.0,536.61,0.1041095890410958,30.0,0.146647,8.0,34.10942823806562,-2.4155717619343875,,
P,40.95,575.0,536.61,0.1041095890410958,30.0,0.146647,8.0,38.67630238871726,-2.273697611282742,,
P,45.55,580.0,536.61,0.1041095890410958,30.0,0.146647,8.0,43.36942354997609,-2.1805764500239064,,
P,55.0,590.0,536.61,0.1041095890410958,30.0,0.146647,8.0,53.012728754200225,-1.987271245799775,,
P,64.675,600.0,536.61,0.1041095890410958,30.0,0.146647,8.0,62.85356035638915,-1.8214396436108444,,
P,79.125,615.0,536.61,0.1041095890410958,30.0,0.146647,8.0,77.76695476320833,-1.3580452367916678,,
C,24.35,590.0,536.61,0.852054794520548,273.0,0.245578,38.0,30.023235200800883,5.673235200800882,,
C,11.875,650.0,536.61,0.852054794520548,273.0,0.245578,38.0,15.737767613429824,3.862767613429824,,
P,65.575,560.0,536.61,0.852054794520548,273.0,0.245578,38.0,59.13999381416073,-6.435006185839271,,
P,93.275,600.0,536.61,0.852054794520548,273.0,0.245578,38.0,85.37159523875158,-7.903404761248424,,
C,86.42500000000001,450.0,536.61,0.1041095890410958,30.0,0.146647,8.0,87.0787544923341,0.6537544923340874,,
C,66.57499999999999,470.0,536.61,0.1041095890410958,30.0,0.146647,8.0,67.11578107891785,0.5407810789178598,,
C,42.525000000000006,495.0,536.61,0.1041095890410958,30.0,0.146647,8.0,42.54139789664691,0.016397896646907384,,
C,37.925,500.0,536.61,0.1041095890410958,30.0,0.146647,8.0,37.823219734937936,-0.10178026506206095,,
C,25.775,515.0,536.61,0.1041095890410958,30.0,0.146647,8.0,24.685114895172035,-1.0898851048279639,,
C,22.775,520.0,536.61,0.1041095890410958,30.0,0.146647,8.0,20.802130163840843,-1.9728698361591555,,
P,0.77,480.0,536.61,0.1041095890410958,30.0,0.146647,8.0,0.06971210537249828,-0.7002878946275017,,
P,0.945,485.0,536.61,0.1041095890410958,30.0,0.146647,8.0,0.13232304329804823,-0.8126769567019517,,
P,1.65,495.0,536.61,0.1041095890410958,30.0,0.146647,8.0,0.41632359828436094,-1.233676401715639,,
P,2.215,500.0,536.61,0.1041095890410958,30.0,0.146647,8.0,0.6929426658848783,-1.5220573341151216,,
P,2.92,505.0,536.61,0.1041095890410958,30.0,0.146647,8.0,1.1085000661429305,-1.8114999338570694,,
P,3.825,510.0,536.61,0.1041095890410958,30.0,0.146647,8.0,1.7078098509847877,-2.1171901490152125,,
P,4.9,515.0,536.61,0.1041095890410958,30.0,0.146647,8.0,2.539229514047335,-2.3607704859526653,,
P,6.25,520.0,536.61,0.1041095890410958,30.0,0.146647,8.0,3.6510420120255844,-2.5989579879744156,,
C,19.375,525.0,536.61,0.1041095890410958,30.0,0.146647,8.0,17.243482394850048,-2.131517605149952,,
C,16.175,530.0,536.61,0.1041095890410958,30.0,0.146647,8.0,14.044507199519842,-2.130492800480159,,
C,13.425,535.0,536.61,0.1041095890410958,30.0,0.146647,8.0,11.228362844096125,-2.1966371559038755,,
C,10.975,540.0,536.61,0.1041095890410958,30.0,0.146647,8.0,8.803767023416583,-2.1712329765834166,,
C,8.925,545.0,536.61,0.1041095890410958,30.0,0.146647,8.0,6.764398862593623,-2.1606011374063776,,
C,6.949999999999999,550.0,536.61,0.1041095890410958,30.0,0.146647,8.0,5.090003870452222,-1.8599961295477776,,
C,5.5,555.0,536.61,0.1041095890410958,30.0,0.146647,8.0,3.7489274161590345,-1.7510725838409655,,
C,4.2,560.0,536.61,0.1041095890410958,30.0,0.146647,8.0,2.7015767547326703,-1.4984232452673298,,
C,3.2249999999999996,565.0,536.61,0.1041095890410958,30.0,0.146647,8.0,1.9042168700987787,-1.320783129901221,,
C,2.595,570.0,536.61,0.1041095890410958,30.0,0.146647,8.0,1.312544096786091,-1.2824559032139091,,
C,0.955,590.0,536.61,0.1041095890410958,30.0,0.146647,8.0,0.23665569568292,-0.71834430431708,,
P,7.85,525.0,536.61,0.1041095890410958,30.0,0.146647,8.0,5.087191472344301,-2.7628085276556984,,
P,9.8,530.0,536.61,0.1041095890410958,30.0,0.146647,8.0,6.8830135063236355,-2.916986493676365,,
P,11.95,535.0,536.61,0.1041095890410958,30.0,0.146647,8.0,9.061666380209402,-2.888333619790597,,
P,14.5,540.0,536.61,0.1041095890410958,30.0,0.146647,8.0,11.631867788839315,-2.8681322111606846,,
C,187.55,350.0,536.61,1.8465753424657536,730.0,0.292581,56.0,204.09867525221551,16.548675252215503,,
C,144.925,400.0,536.61,1.8465753424657536,730.0,0.292581,56.0,166.17730454313732,21.252304543137313,,
C,130.225,420.0,536.61,1.8465753424657536,730.0,0.292581,56.0,152.43314241222646,22.208142412226465,,
C,104.375,460.0,536.61,1.8465753424657536,730.0,0.292581,56.0,127.46994799976989,23.094947999769886,,
C,98.575,470.0,536.61,1.8465753424657536,730.0,0.292581,56.0,121.75289164154805,23.177891641548044,,
C,93.2,480.0,536.61,1.8465753424657536,730.0,0.292581,56.0,116.24197333722464,23.041973337224633,,
C,87.825,490.0,536.61,1.8465753424657536,730.0,0.292581,56.0,110.93456095779158,23.109560957791572,,
C,82.6,500.0,536.61,1.8465753424657536,730.0,0.292581,56.0,105.8275637752545,23.22756377525451,,
C,77.80000000000001,510.0,536.61,1.8465753424657536,730.0,0.292581,56.0,100.91748466180442,23.11748466180441,,
C,73.07499999999999,520.0,536.61,1.8465753424657536,730.0,0.292581,56.0,96.20047055164281,23.12547055164282,,
C,68.85,530.0,536.61,1.8465753424657536,730.0,0.292581,56.0,91.67236077002383,22.822360770023835,,
C,64.55000000000001,540.0,536.61,1.8465753424657536,730.0,0.292581,56.0,87.32873293019182,22.778732930191808,,
C,60.849999999999994,550.0,536.61,1.8465753424657536,730.0,0.292581,56.0,83.16494618325174,22.31494618325175,,
C,56.825,560.0,536.61,1.8465753424657536,730.0,0.292581,56.0,79.17618167909816,22.35118167909816,,
C,53.5,570.0,536.61,1.8465753424657536,730.0,0.292581,56.0,75.35748015900171,21.85748015900171,,
C,49.725,580.0,536.61,1.8465753424657536,730.0,0.292581,56.0,71.70377665311497,21.97877665311497,,
C,44.025,600.0,536.61,1.8465753424657536,730.0,0.292581,56.0,64.8707633399782,20.8457633399782,,
C,38.599999999999994,620.0,536.61,1.8465753424657536,730.0,0.292581,56.0,58.63564693119045,20.035646931190456,,
P,11.25,350.0,536.61,1.8465753424657536,730.0,0.292581,56.0,11.084968154187507,-0.16503184581249286,,
P,13.3,360.0,536.61,1.8465753424657536,730.0,0.292581,56.0,12.926817911738134,-0.37318208826186705,,
P,19.975,390.0,536.61,1.8465753424657536,730.0,0.292581,56.0,19.615745900477975,-0.35925409952202614,,
P,22.575,400.0,536.61,1.8465753424657536,730.0,0.292581,56.0,22.24878214539092,-0.32621785460908015,,
P,28.875,420.0,536.61,1.8465753424657536,730.0,0.292581,56.0,28.13869389459279,-0.7363061054072091,,
P,32.25,430.0,536.61,1.8465753424657536,730.0,0.292581,56.0,31.398850511423163,-0.8511494885768371,,
P,39.45,450.0,536.61,1.8465753424657536,730.0,0.292581,56.0,38.55192481141009,-0.8980751885899139,,
P,43.75,460.0,536.61,1.8465753424657536,730.0,0.292581,56.0,42.44364724236152,-1.3063527576384786,,
P,48.15,470.0,536.61,1.8465753424657536,730.0,0.292581,56.0,46.54362782419605,-1.6063721758039478,,
P,52.475,480.0,536.61,1.8465753424657536,730.0,0.292581,56.0,50.84974645992901,-1.625253540070993,,
P,57.375,490.0,536.61,1.8465753424657536,730.0,0.292581,56.0,55.35937102055229,-2.015628979447712,,
P,62.575,500.0,536.61,1.8465753424657536,730.0,0.292581,56.0,60.06941077807144,-2.5055892219285596,,
P,73.125,520.0,536.61,1.8465753424657536,730.0,0.292581,56.0,70.07639143457246,-3.0486085654275428,,
P,78.82499999999999,530.0,536.61,1.8465753424657536,730.0,0.292581,56.0,75.36531859300987,-3.4596814069901143,,
P,84.675,540.0,536.61,1.8465753424657536,730.0,0.292581,56.0,80.8387276932342,-3.8362723067657925,,
P,91.1,550.0,536.61,1.8465753424657536,730.0,0.292581,56.0,86.49197788635038,-4.608022113649611,,
P,97.3,560.0,536.61,1.8465753424657536,730.0,0.292581,56.0,92.32025032225317,-4.979749677746824,0.3098814944546496,0.017300494454649595
P,103.875,570.0,536.61,1.8465753424657536,730.0,0.292581,56.0,98.31858574221312,-5.556414257786884,0.31178376827625504,0.019202768276255056
P,117.375,590.0,536.61,1.8465753424657536,730.0,0.292581,56.0,110.805111763203,-6.569888236796999,0.3151712172725888,0.02259021727258881
C,161.375,380.0,536.61,1.8465753424657536,730.0,0.292581,56.0,180.74967145795694,19.374671457956936,,
C,110.2,450.0,536.61,1.8465753424657536,730.0,0.292581,56.0,133.39526250887485,23.195262508874848,,
C,82.6,500.0,536.61,1.8465753424657536,730.0,0.292581,56.0,105.8275637752545,23.22756377525451,,
C,77.85,510.0,536.61,1.8465753424657536,730.0,0.292581,56.0,100.91748466180442,23.06748466180443,,
C,73.175,520.0,536.61,1.8465753424657536,730.0,0.292581,56.0,96.20047055164281,23.02547055164281,,
C,68.775,530.0,536.61,1.8465753424657536,730.0,0.292581,56.0,91.67236077002383,22.897360770023823,,
C,57.0,560.0,536.61,1.8465753424657536,730.0,0.292581,56.0,79.17618167909816,22.176181679098164,,
C,41.349999999999994,610.0,536.61,1.8465753424657536,730.0,0.292581,56.0,61.68106736600319,20.331067366003197,,
C,31.549999999999997,650.0,536.61,1.8465753424657536,730.0,0.292581,56.0,50.31356506942859,18.763565069428594,,
C,29.575000000000003,660.0,536.61,1.8465753424657536,730.0,0.292581,56.0,47.79406043671989,18.219060436719886,,
C,22.65,700.0,536.61,1.8465753424657536,730.0,0.292581,56.0,38.85875341707765,16.208753417077652,,
P,1.435,240.0,536.61,1.8465753424657536,730.0,0.292581,56.0,0.9769359347213111,-0.4580640652786889,,
P,2.14,260.0,536.61,1.8465753424657536,730.0,0.292581,56.0,1.735955355854978,-0.40404464414502206,,
P,2.6799999999999997,270.0,536.61,1.8465753424657536,730.0,0.292581,56.0,2.250633807650255,-0.42936619234974494,,
P,3.31,280.0,536.61,1.8465753424657536,730.0,0.292581,56.0,2.8708161444450155,-0.4391838555549845,,
P,5.0,300.0,536.61,1.8465753424657536,730.0,0.292581,56.0,4.473440680540165,-0.5265593194598353,,
P,202.05,700.0,536.61,1.8465753424657536,730.0,0.292581,56.0,189.4413392210215,-12.608660778978503,0.33889809939803034,0.04631709939803036
C,136.625,400.0,536.61,0.3534246575342465,122.0,0.235937,7.0,138.41753767120974,1.7925376712097432,,
C,88.82499999999999,450.0,536.61,0.3534246575342465,122.0,0.235937,7.0,91.45912901976902,2.634129019769034,,
C,84.175,455.0,536.61,0.3534246575342465,122.0,0.235937,7.0,87.07938287628139,2.904382876281389,,
C,71.19999999999999,470.0,536.61,0.3534246575342465,122.0,0.235937,7.0,74.45796763689026,3.257967636890271,,
C,67.05000000000001,475.0,536.61,0.3534246575342465,122.0,0.235937,7.0,70.44389759136448,3.393897591364464,,
C,51.925,495.0,536.61,0.3534246575342465,122.0,0.235937,7.0,55.49935011932604,3.5743501193260414,,
C,48.775,500.0,536.61,0.3534246575342465,122.0,0.235937,7.0,52.063865410308495,3.288865410308496,,
C,45.2,505.0,536.61,0.3534246575342465,122.0,0.235937,7.0,48.755879773340325,3.5558797733403225,,
C,38.974999999999994,515.0,536.61,0.3534246575342465,122.0,0.235937,7.0,42.532120466055346,3.557120466055352,,
C,36.1,520.0,536.61,0.3534246575342465,122.0,0.235937,7.0,39.619620323787274,3.5196203237872723,,
C,33.425,525.0,536.61,0.3534246575342465,122.0,0.235937,7.0,36.84115596682494,3.4161559668249453,,
C,30.799999999999997,530.0,536.61,0.3534246575342465,122.0,0.235937,7.0,34.19677329219854,3.396773292198546,,
C,28.25,535.0,536.61,0.3534246575342465,122.0,0.235937,7.0,31.685904149772966,3.4359041497729663,,
C,25.825,540.0,536.61,0.3534246575342465,122.0,0.235937,7.0,29.307391187663114,3.482391187663115,,
C,23.675,545.0,536.61,0.3534246575342465,122.0,0.235937,7.0,27.059519474874747,3.3845194748747467,,
C,21.625,550.0,536.61,0.3534246575342465,122.0,0.235937,7.0,24.9400539101066,3.3150539101065988,,
C,19.65,555.0,536.61,0.3534246575342465,122.0,0.235937,7.0,22.946281374212163,3.296281374212164,,
C,17.825,560.0,536.61,0.3534246575342465,122.0,0.235937,7.0,21.07505656465767,3.2500565646576725,,
C,16.175,565.0,536.61,0.3534246575342465,122.0,0.235937,7.0,19.32285046059488,3.147850460594878,,
C,14.625,570.0,536.61,0.3534246575342465,122.0,0.235937,7.0,17.685800403368802,3.060800403368802,,
C,13.15,575.0,536.61,0.3534246575342465,122.0,0.235937,7.0,16.15976083543015,3.009760835430148,,
C,11.9,580.0,536.61,0.3534246575342465,122.0,0.235937,7.0,14.740353816502164,2.840353816502164,,
C,9.575,590.0,536.61,0.3534246575342465,122.0,0.235937,7.0,12.203059052878217,2.6280590528782177,,
C,8.625,595.0,536.61,0.3534246575342465,122.0,0.235937,7.0,11.075689900835243,2.4506899008352434,,
C,7.699999999999999,600.0,536.61,0.3534246575342465,122.0,0.235937,7.0,10.036078697373142,2.336078697373143,,
C,6.9,605.0,536.61,0.3534246575342465,122.0,0.235937,7.0,9.079385756619274,2.179385756619274,,
C,6.075,610.0,536.61,0.3534246575342465,122.0,0.235937,7.0,8.200800201252633,2.125800201252633,,
C,5.550000000000001,615.0,536.61,0.3534246575342465,122.0,0.235937,7.0,7.395572466331075,1.845572466331074,,
C,4.925,620.0,536.61,0.3534246575342465,122.0,0.235937,7.0,6.659043088406349,1.7340430884063496,,
C,4.375,625.0,536.61,0.3534246575342465,122.0,0.235937,7.0,5.986667762308812,1.6116677623088123,,
C,3.95,630.0,536.61,0.3534246575342465,122.0,0.235937,7.0,5.374038716526442,1.424038716526442,,
C,2.8150000000000004,645.0,536.61,0.3534246575342465,122.0,0.235937,7.0,3.8529497218266826,1.0379497218266822,,
C,2.595,650.0,536.61,0.3534246575342465,122.0,0.235937,7.0,3.4385115884525703,0.8435115884525701,,
C,1.71,670.0,536.61,0.3534246575342465,122.0,0.235937,7.0,2.151110301321303,0.44111030132130313,,
C,1.59,675.0,536.61,0.3534246575342465,122.0,0.235937,7.0,1.9066859428087213,0.3166859428087212,,
C,1.105,690.0,536.61,0.3534246575342465,122.0,0.235937,7.0,1.3176033960356541,0.21260339603565415,,
C,0.98,700.0,536.61,0.3534246575342465,122.0,0.235937,7.0,1.023518939394613,0.04351893939461293,,
P,0.495,375.0,536.61,0.3534246575342465,122.0,0.235937,7.0,0.09777180483123749,-0.3972281951687625,,
P,0.5549999999999999,380.0,536.61,0.3534246575342465,122.0,0.235937,7.0,0.1322261280550343,-0.42277387194496563,,
P,0.625,385.0,536.61,0.3534246575342465,122.0,0.235937,7.0,0.17679397058161284,-0.44820602941838716,,
P,0.735,390.0,536.61,0.3534246575342465,122.0,0.235937,7.0,0.23380544919709223,-0.5011945508029078,,
P,0.86,395.0,536.61,0.3534246575342465,122.0,0.235937,7.0,0.3059575316860119,-0.5540424683139881,,
P,1.015,400.0,536.61,0.3534246575342465,122.0,0.235937,7.0,0.39633428038125906,-0.6186657196187408,,
P,1.105,405.0,536.61,0.3534246575342465,122.0,0.235937,7.0,0.5084209644741939,-0.596579035525806,,
P,1.525,415.0,536.61,0.3534246575342465,122.0,0.235937,7.0,0.8137039952836371,-0.7112960047163628,,
P,1.76,420.0,536.61,0.3534246575342465,122.0,0.235937,7.0,1.0158963884521235,-0.7441036115478765,,
P,1.985,425.0,536.61,0.3534246575342465,122.0,0.235937,7.0,1.2577604698668061,-0.727239530133194,,
P,2.34,430.0,536.61,0.3534246575342465,122.0,0.235937,7.0,1.5447153444041248,-0.795284655595875,,
P,2.7249999999999996,435.0,536.61,0.3534246575342465,122.0,0.235937,7.0,1.882487747523534,-0.8425122524764657,,
P,3.125,440.0,536.61,0.3534246575342465,122.0,0.235937,7.0,2.2770639402573423,-0.8479360597426577,,
P,3.525,445.0,536.61,0.3534246575342465,122.0,0.235937,7.0,2.73463337298017,-0.79036662701983,,
P,4.05,450.0,536.61,0.3534246575342465,122.0,0.235937,7.0,3.2615252050869685,-0.7884747949130313,,
P,5.375,460.0,536.61,0.3534246575342465,122.0,0.235937,7.0,4.548871270196528,-0.8261287298034716,,
P,7.0,470.0,536.61,0.3534246575342465,122.0,0.235937,7.0,6.189803652666683,-0.8101963473333171,,
P,7.925000000000001,475.0,536.61,0.3534246575342465,122.0,0.235937,7.0,7.158093564755646,-0.7669064352443549,,
P,9.0,480.0,536.61,0.3534246575342465,122.0,0.235937,7.0,8.232532212750371,-0.7674677872496289,,
P,10.175,485.0,536.61,0.3534246575342465,122.0,0.235937,7.0,9.41836850623568,-0.7566314937643206,,
P,11.5,490.0,536.61,0.3534246575342465,122.0,0.235937,7.0,10.720413812258101,-0.7795861877418986,,
P,12.9,495.0,536.61,0.3534246575342465,122.0,0.235937,7.0,12.142985923175786,-0.7570140768242144,,
P,14.475,500.0,536.61,0.3534246575342465,122.0,0.235937,7.0,13.68986117177289,-0.7851388282271099,,
P,16.200000000000003,505.0,536.61,0.3534246575342465,122.0,0.235937,7.0,15.364235492419283,-0.8357645075807199,,
P,18.025,510.0,536.61,0.3534246575342465,122.0,0.235937,7.0,17.168694963353573,-0.8563050366464253,,
P,19.950000000000003,515.0,536.61,0.3534246575342465,122.0,0.235937,7.0,19.105196100363685,-0.8448038996363181,,
P,22.049999999999997,520.0,536.61,0.3534246575342465,122.0,0.235937,7.0,21.175055915710175,-0.8749440842898224,,
P,24.25,525.0,536.61,0.3534246575342465,122.0,0.235937,7.0,23.37895151636249,-0.8710484836375088,,
P,26.675,530.0,536.61,0.3534246575342465,122.0,0.235937,7.0,25.716928799350796,-0.9580712006492043,,
P,29.2,535.0,536.61,0.3534246575342465,122.0,0.235937,7.0,28.188419614539754,-1.0115803854602454,,
P,34.675,545.0,536.61,0.3534246575342465,122.0,0.235937,7.0,33.526754854870944,-1.148245145129053,,
P,37.625,550.0,536.61,0.3534246575342465,122.0,0.235937,7.0,36.38964924771744,-1.2353507522825566,,
P,40.6,555.0,536.61,0.3534246575342465,122.0,0.235937,7.0,39.37823666943757,-1.2217633305624318,,
P,54.25,575.0,536.61,0.3534246575342465,122.0,0.235937,7.0,52.521155961114175,-1.7288440388858248,,
P,78.17500000000001,605.0,536.61,0.3534246575342465,122.0,0.235937,7.0,75.33494062799116,-2.8400593720088523,,
P,96.15,625.0,536.61,0.3534246575342465,122.0,0.235937,7.0,92.17166246413927,-3.9783375358607316,,
C,55.525,490.0,536.61,0.3534246575342465,122.0,0.235937,7.0,59.059137966023,3.5341379660230032,,
C,41.775000000000006,510.0,536.61,0.3534246575342465,122.0,0.235937,7.0,45.57797928665991,3.8029792866599053,,
C,30.35,530.0,536.61,0.3534246575342465,122.0,0.235937,7.0,34.19677329219854,3.8467732921985416,,
C,25.525,540.0,536.61,0.3534246575342465,122.0,0.235937,7.0,29.307391187663114,3.7823911876631158,,
C,23.299999999999997,545.0,536.61,0.3534246575342465,122.0,0.235937,7.0,27.059519474874747,3.7595194748747502,,
C,21.225,550.0,536.61,0.3534246575342465,122.0,0.235937,7.0,24.9400539101066,3.7150539101065974,,
C,17.525,560.0,536.61,0.3534246575342465,122.0,0.235937,7.0,21.07505656465767,3.550056564657673,,
P,6.0,465.0,536.61,0.3534246575342465,122.0,0.235937,7.0,5.322039152703056,-0.6779608472969443,,
P,11.35,490.0,536.61,0.3534246575342465,122.0,0.235937,7.0,10.720413812258101,-0.6295861877418982,,
P,16.1,505.0,536.61,0.3534246575342465,122.0,0.235937,7.0,15.364235492419283,-0.7357645075807184,,
P,21.85,520.0,536.61,0.3534246575342465,122.0,0.235937,7.0,21.175055915710175,-0.6749440842898267,,
P,24.25,525.0,536.61,0.3534246575342465,122.0,0.235937,7.0,23.37895151636249,-0.8710484836375088,,
C,19.575,720.0,536.61,1.8465753424657536,730.0,0.292581,56.0,35.01224017839513,15.437240178395133,,
C,17.35,740.0,536.61,1.8465753424657536,730.0,0.292581,56.0,31.533611754620992,14.18361175462099,,
C,0.4599999999999999,740.0,536.61,0.3534246575342465,122.0,0.235937,7.0,0.3559532317174403,-0.1040467682825596,,
C,0.425,750.0,536.61,0.3534246575342465,122.0,0.235937,7.0,0.27044904653492363,-0.15455095346507636,,
C,16.25,750.0,536.61,1.8465753424657536,730.0,0.292581,56.0,29.922152928650178,13.672152928650178,,
C,0.35,780.0,536.61,0.3534246575342465,122.0,0.235937,7.0,0.115911453919876,-0.23408854608012397,,
C,0.32,785.0,536.61,0.3534246575342465,122.0,0.235937,7.0,0.1003274784234276,-0.2196725215765724,,
C,36.325,555.0,536.61,0.852054794520548,273.0,0.245578,38.0,42.50180151836972,6.1768015183697145,,
C,28.95,575.0,536.61,0.852054794520548,273.0,0.245578,38.0,34.94485033227792,5.994850332277924,,
C,25.950000000000003,585.0,536.61,0.852054794520548,273.0,0.245578,38.0,31.59601822286004,5.646018222860036,,
C,16.125,625.0,536.61,0.852054794520548,273.0,0.245578,38.0,20.745329869881715,4.620329869881715,,
C,8.725,675.0,536.61,0.852054794520548,273.0,0.245578,38.0,11.829177587080736,3.104177587080736,,
C,4.725,725.0,536.61,0.852054794520548,273.0,0.245578,38.0,6.521146537773049,1.7961465377730494,,
P,0.87,305.0,536.61,0.852054794520548,273.0,0.245578,38.0,0.16588830875129412,-0.7041116912487059,,
P,1.115,315.0,536.61,0.852054794520548,273.0,0.245578,38.0,0.2607249408383381,-0.8542750591616619,,
P,68.7,565.0,536.61,0.852054794520548,273.0,0.245578,38.0,62.17222747235337,-6.527772527646633,,
P,75.3,575.0,536.61,0.852054794520548,273.0,0.245578,38.0,68.45634853281962,-6.843651467180379,,
P,96.8,605.0,536.61,0.852054794520548,273.0,0.245578,38.0,88.9473521899854,-7.852647810014602,,
C,12.525,790.0,536.61,1.8465753424657536,730.0,0.292581,56.0,24.241426463153957,11.716426463153956,,
C,7.6,600.0,536.61,0.3534246575342465,122.0,0.235937,7.0,10.036078697373142,2.4360786973731425,,
C,3.85,630.0,536.61,0.3534246575342465,122.0,0.235937,7.0,5.374038716526442,1.5240387165264422,,
C,32.4,565.0,536.61,0.852054794520548,273.0,0.245578,38.0,38.57588576225578,6.175885762255781,,
C,29.0,575.0,536.61,0.852054794520548,273.0,0.245578,38.0,34.94485033227792,5.944850332277923,,
C,23.0,595.0,536.61,0.852054794520548,273.0,0.245578,38.0,28.51588984683582,5.515889846835819,,
C,8.275,680.0,536.61,0.852054794520548,273.0,0.245578,38.0,11.161087176427827,2.886087176427827,,
C,25.924999999999997,680.0,536.61,1.8465753424657536,730.0,0.292581,56.0,43.107308192377246,17.18230819237725,,
C,81.0,455.0,536.61,0.0273972602739726,10.0,0.063931,0.0,81.73464045943143,0.7346404594314322,,
C,65.925,470.0,536.61,0.0273972602739726,10.0,0.063931,0.0,66.73874948556653,0.8137494855665324,,
C,60.975,475.0,536.61,0.0273972602739726,10.0,0.063931,0.0,61.74011916094486,0.765119160944856,,
C,55.95,480.0,536.61,0.0273972602739726,10.0,0.063931,0.0,56.74148883632324,0.7914888363232393,,
C,45.975,490.0,536.61,0.0273972602739726,10.0,0.063931,0.0,46.74422818708001,0.7692281870800102,,
C,36.7,500.0,536.61,0.0273972602739726,10.0,0.063931,0.0,36.74696753784468,0.04696753784467944,,
C,31.75,505.0,536.61,0.0273972602739726,10.0,0.063931,0.0,31.748337216948187,-0.0016627830518132214,,
C,26.85,510.0,536.61,0.0273972602739726,10.0,0.063931,0.0,26.749707606364495,-0.10029239363550602,,
C,22.05,515.0,536.61,0.0273972602739726,10.0,0.063931,0.0,21.751135489566764,-0.29886451043323703,,
C,17.5,520.0,536.61,0.0273972602739726,10.0,0.063931,0.0,16.75460290484432,-0.7453970951556812,,
C,13.175,525.0,536.61,0.0273972602739726,10.0,0.063931,0.0,11.790855649889863,-1.3841443501101374,,
C,9.375,530.0,536.61,0.0273972602739726,10.0,0.063931,0.0,7.073573301783142,-2.301426698216858,,
C,6.3,535.0,536.61,0.0273972602739726,10.0,0.063931,0.0,3.2476055790739338,-3.052394420926066,,
C,3.9,540.0,536.61,0.0273972602739726,10.0,0.063931,0.0,1.009629007070913,-2.890370992929087,,
C,2.22,545.0,536.61,0.0273972602739726,10.0,0.063931,0.0,0.1919041551172711,-2.028095844882729,,
C,1.22,550.0,536.61,0.0273972602739726,10.0,0.063931,0.0,0.02084767588722425,-1.1991523241127757,,
C,0.66,555.0,536.61,0.0273972602739726,10.0,0.063931,0.0,0.0012468650268313564,-0.6587531349731687,,
C,0.385,560.0,536.61,0.0273972602739726,10.0,0.063931,0.0,4.035363810119333e-05,-0.38495964636189883,,
